date,open,high,low,close,volume,dividend,split
2019-10-04,26271.69922,26590.74023,26271.69922,26573.7207,221310000,0,0
2019-10-07,26502.33008,26655.83984,26424.53906,26478.01953,195200000,0,0
2019-10-08,26276.58984,26421.81055,26139.80078,26164.03906,244590000,0,0
2019-10-09,26308.23047,26424.31055,26249.75,26346.00977,190060000,0,0
2019-10-10,26317.34961,26603.31055,26314.50977,0,217680000,0,0
2019-10-11,26694.19922,27013.9707,26694.19922,26816.58984,282080000,0,0
2019-10-14,26766.42969,26874.33008,26749.17969,26787.35938,178620000,0,0
2019-10-15,26811.19922,27120.10938,0,27024.80078,245510000,0,0
2019-10-16,26972.31055,27058.33984,26943.28906,27001.98047,214660000,0,0
2019-10-17,27032.38086,27112.16016,26970.28906,27025.88086,222540000,0,0
2019-10-18,0,0,0,0,0,0,0
2019-10-21,26852.66992,26852.66992,26747.61914,26827.64063,241030000,0,0
2019-10-22,26850.42969,26946.64063,26782.60938,26788.09961,265510000,0,0
2019-10-23,26835.24023,26896.89063,26745,26833.94922,247680000,0,0
2019-10-24,26893.92969,26931.7793,26714.33984,26805.5293,253590000,0,0
2019-10-25,26789.60938,27015.36914,26765.67969,26958.06055,274610000,0,0
2019-10-28,27040.33008,27167.88086,27028.71094,27090.7207,290770000,0,0
2019-10-29,27061.07031,27165.93945,27039.75977,27071.46094,269610000,0,0
2019-10-30,27110.71094,27204.35938,26999.64063,27186.68945,231750000,0,0
2019-10-31,27188.36914,27188.36914,26918.28906,27046.23047,273830000,0,0
2019-11-01,27142.94922,27347.42969,27142.94922,27347.35938,270870000,0,0
2019-11-04,27402.06055,27517.58008,27402.06055,27462.10938,273030000,0,0
2019-11-05,27500.23047,27560.35938,27453.55078,27492.63086,286350000,0,0
2019-11-06,0,0,0,0,0,0,0
2019-11-07,27590.16016,27774.66992,27590.16016,27674.80078,259020000,0,0
2019-11-08,27686.19922,27694.94922,27578.9707,27681.24023,221440000,0,0
2019-11-11,27580.66016,27714.39063,27517.66992,27691.49023,202350000,0,0
2019-11-12,27701.58984,27770.85938,27635.32031,27691.49023,213670000,0,0
2019-11-13,27622.03906,27806.40039,27587.19922,27783.58984,278390000,0,0
2019-11-14,27757.19922,27800.71094,27676.9707,27781.96094,303970000,0,0
2019-11-15,27843.53906,28004.89063,27843.53906,28004.89063,283720000,0,0
2019-11-18,27993.2207,28040.9707,27969.24023,28036.2207,252320000,0,0
2019-11-19,28079.75977,28090.21094,27894.51953,27934.01953,245890000,0,0
2019-11-20,27879.55078,27897.2793,27675.2793,27821.08984,258140000,0,0
2019-11-21,27820.2793,27828.33008,27708.33984,27766.28906,232020000,0,0
2019-11-22,27831.23047,27898.46094,27773.98047,27875.61914,214780000,0,0
2019-11-25,27917.76953,28068.68945,27917.76953,28066.4707,248420000,0,0
2019-11-26,28080.75,28146.01953,28042.21094,28121.67969,324050000,0,0
2019-11-27,28156.4707,28174.9707,28075.23047,28164,198210000,0,0
2019-11-29,28103.16016,28119.50977,28042.5293,28051.41016,120630000,0,0
2019-12-02,28109.74023,28109.83984,27782.34961,27783.03906,236610000,0,0
2019-12-03,27501.98047,27524.74023,27325.13086,27502.81055,275350000,0,0
2019-12-04,27634.63086,27727.44922,27612.08008,27649.7793,218200000,0,0
2019-12-05,27736.05078,27745.19922,27562.80078,27677.78906,208600000,0,0
2019-12-06,27839.67969,28035.84961,27839.67969,28015.06055,223310000,0,0
2019-12-09,27987.05078,28010.41992,27906.14063,0,217000000,0,0
2019-12-10,0,0,0,0,0,0,0
2019-12-11,27867.31055,27925.5,27801.80078,27911.30078,213510000,0,0
2019-12-12,27898.33984,28224.94922,0,0,277740000,0,0
2019-12-13,28123.64063,28290.73047,28028.32031,28135.38086,250660000,0,0
2019-12-16,28191.66992,28337.49023,28191.66992,28235.89063,286770000,0,0
2019-12-17,28221.75,28328.63086,28220.56055,28267.16016,286770000,0,0
2019-12-18,28291.43945,28323.25,28239.2793,0,289890000,0,0
2019-12-19,28278.31055,28381.48047,28278.24023,28376.96094,262570000,0,0
2019-12-20,28608.64063,28608.64063,28445.59961,28455.08984,603780000,0,0
2019-12-23,28491.7793,28582.49023,28491.7793,28551.5293,223530000,0,0
2019-12-24,28572.57031,28576.80078,28503.21094,28515.44922,86150000,0,0
2019-12-26,28539.46094,28624.09961,28535.15039,28621.39063,155970000,0,0
2019-12-27,28675.33984,28701.66016,28608.98047,28645.25977,182280000,0,0
2019-12-30,28654.75977,28664.68945,28428.98047,28462.14063,181600000,0,0
2019-12-31,28414.64063,28547.34961,28376.49023,28538.43945,193340000,0,0
2020-01-02,28638.9707,28872.80078,28627.76953,28868.80078,251820000,0,0
2020-01-03,28553.33008,28716.31055,28500.35938,0,239590000,0,0
2020-01-06,28465.5,28708.01953,28418.63086,28703.38086,252760000,0,0
2020-01-07,28639.17969,28685.5,28565.2793,28583.67969,258900000,0,0
2020-01-08,28556.14063,28866.17969,0,28745.08984,291750000,0,0
2020-01-09,28851.9707,28988.00977,0,28956.90039,275060000,0,0
2020-01-10,28977.51953,29009.07031,28789.09961,0,237830000,0,0
2020-01-13,28869.00977,28909.91016,28819.42969,28907.05078,249830000,0,0
2020-01-14,28895.5,29054.16016,28872.26953,28939.66992,287440000,0,0
2020-01-15,28901.80078,29127.58984,28897.34961,0,260270000,0,0
2020-01-16,29131.94922,29300.32031,29131.94922,29297.64063,252110000,0,0
2020-01-17,29313.31055,29373.61914,29289.91016,29348.09961,321820000,0,0
2020-01-21,0,0,0,0,0,0,0
2020-01-22,29263.63086,29320.19922,29172.25977,29186.26953,283440000,0,0
2020-01-23,29111.01953,29190.4707,28966.98047,29160.08984,307060000,0,0
2020-01-24,29230.39063,29288.78906,28843.31055,28989.73047,380010000,0,0
2020-01-27,28542.49023,28671.78906,28440.4707,28535.80078,337270000,0,0
2020-01-28,28594.2793,28823.23047,28575.75,28722.84961,330140000,0,0
2020-01-29,28820.5293,28944.24023,28728.18945,28734.44922,302290000,0,0
2020-01-30,28640.16016,28879.71094,28489.75977,0,326850000,0,0
2020-01-31,28813.03906,28813.03906,28169.5293,28256.0293,403890000,0,0
2020-02-03,28319.65039,28630.39063,28319.65039,28399.81055,307910000,0,0
2020-02-04,28696.74023,28904.88086,28696.74023,28807.63086,332750000,0,0
2020-02-05,29048.73047,29308.89063,29000.84961,0,357540000,0,0
2020-02-06,29388.58008,29408.05078,29246.92969,29379.76953,263700000,0,0
2020-02-07,29286.91992,29286.91992,0,29102.50977,252860000,0,0
2020-02-10,28995.66016,29278.07031,28995.66016,29276.82031,250510000,0,0
2020-02-11,0,0,0,0,0,0,0
2020-02-12,29406.75,29568.57031,29406.75,29551.41992,309530000,0,0
2020-02-13,29436.0293,29535.40039,29345.92969,29423.31055,291150000,0,0
2020-02-14,29440.4707,29463.03906,29283.17969,29398.08008,231000000,0,0
2020-02-18,29282.7793,29330.16016,29116.81055,29232.18945,256600000,0,0
2020-02-19,29312.69922,29409.08984,29274.38086,29348.0293,240640000,0,0
2020-02-20,29296.25,29368.44922,28959.65039,29219.98047,287780000,0,0
2020-02-21,29146.5293,29146.5293,28892.69922,28992.41016,311210000,0,0
2020-02-24,28402.92969,28402.92969,27912.43945,27960.80078,452580000,0,0
2020-02-25,28037.65039,28149.19922,0,27081.35938,513270000,0,0
2020-02-26,27159.46094,27542.7793,26890.9707,26957.58984,472450000,0,0
2020-02-27,0,0,0,0,0,0,0
2020-02-28,25270.83008,25494.24023,24681.00977,25409.35938,915990000,0,0
2020-03-02,25590.50977,26706.16992,25391.96094,26703.32031,637200000,0,0
2020-03-03,26762.4707,27084.58984,25706.2793,25917.41016,647080000,0,0
2020-03-04,26383.67969,27102.33984,26286.31055,27090.85938,457590000,0,0
2020-03-05,26671.91992,26671.91992,25943.33008,26121.2793,477370000,0,0
2020-03-06,25457.21094,25994.38086,25226.61914,25864.7793,599780000,0,0
2020-03-09,24992.35938,24992.35938,23706.07031,23851.01953,750430000,0,0
2020-03-10,24453,25020.99023,23690.33984,25018.16016,654860000,0,0
2020-03-11,24604.63086,24604.63086,23328.32031,23553.2207,663960000,0,0
2020-03-12,0,0,0,0,0,0,0
2020-03-13,21973.82031,23189.75977,21285.36914,23185.61914,843080000,0,0
2020-03-16,20917.5293,21768.2793,20116.46094,20188.51953,770130000,0,0
2020-03-17,20487.05078,21379.34961,19882.25977,21237.38086,793060000,0,0
2020-03-18,20188.68945,20489.33008,18917.46094,0,871360000,0,0
2020-03-19,19830.00977,20442.63086,19177.13086,20087.18945,780300000,0,0
2020-03-20,20253.15039,20531.25977,19094.26953,19173.98047,872290000,0,0
2020-03-23,19028.35938,19121.00977,18213.65039,18591.92969,787970000,0,0
2020-03-24,19722.18945,20737.69922,19649.25,20704.91016,799340000,0,0
2020-03-25,21050.33984,22019.92969,20538.33984,21200.55078,796320000,0,0
2020-03-26,21468.38086,22595.06055,21427.09961,22552.16992,705180000,0,0
2020-03-27,21898.4707,22327.57031,21469.26953,21636.7793,588830000,0,0
2020-03-30,21678.2207,22378.08984,21522.08008,22327.48047,545540000,0,0
2020-03-31,22208.41992,22480.36914,21852.08008,21917.16016,571210000,0,0
2020-04-01,21227.38086,21487.24023,20784.42969,20943.50977,506680000,0,0
2020-04-02,20819.46094,21477.76953,20735.01953,21413.43945,529540000,0,0
2020-04-03,21285.92969,21447.81055,20863.08984,21052.5293,450010000,0,0
2020-04-06,21693.63086,22783.44922,21693.63086,22679.99023,610760000,0,0
2020-04-07,23537.43945,23617.24023,22634.44922,22653.85938,594660000,0,0
2020-04-08,22893.4707,23513.40039,22682.99023,23433.57031,472740000,0,0
2020-04-09,23690.66016,24008.99023,23504.08984,23719.36914,566400000,0,0
2020-04-13,23698.92969,23698.92969,23095.34961,23390.76953,394320000,0,0
2020-04-14,23690.57031,24040.58008,23683.43945,23949.75977,485910000,0,0
2020-04-15,23600.7207,23649.7207,23233.32031,23504.34961,437630000,0,0
2020-04-16,23543.66016,23598.08008,23211.38086,23537.67969,471050000,0,0
2020-04-17,23817.15039,24264.21094,23817.15039,24242.49023,525950000,0,0
2020-04-20,24095.09961,24108.68945,0,23650.43945,423410000,0,0
2020-04-21,0,0,0,0,0,0,0
2020-04-22,23437.33984,23613.09961,23339.59961,23475.82031,352880000,0,0
2020-04-23,23543.08984,23885.35938,23483.34961,23515.25977,389290000,0,0
2020-04-24,23628.24023,23826,23417.67969,23775.26953,376020000,0,0
2020-04-27,23866.15039,24207.65039,23840.60938,24133.7793,389390000,0,0
2020-04-28,24357.16992,24512.24023,0,24101.55078,400250000,0,0
2020-04-29,24490.36914,24764.76953,24453.99023,24633.85938,455290000,0,0
2020-04-30,24585.57031,24585.57031,24186.90039,24345.7207,487840000,0,0
2020-05-01,24120.7793,24120.7793,23645.30078,23723.68945,418160000,0,0
2020-05-04,23581.55078,23769.56055,23361.16016,23749.75977,355360000,0,0
2020-05-05,23958.88086,24169.7207,23868.91016,23883.08984,369710000,0,0
2020-05-06,23978.88086,24054.58984,23661.14063,23664.64063,377450000,0,0
2020-05-07,23837.21094,24094.61914,23834.39063,23875.89063,369890000,0,0
2020-05-08,24107.82031,24349.90039,24107.05078,24331.32031,335760000,0,0
2020-05-11,24256.44922,24366.21094,24070.2207,24221.99023,352400000,0,0
2020-05-12,24292.83984,24382.08984,23761.58008,23764.7793,359480000,0,0
2020-05-13,23702.16016,23708.90039,23067.64063,23247.9707,469950000,0,0
2020-05-14,23049.06055,23630.85938,22789.61914,23625.33984,472700000,0,0
